-2.0,-0.9092961359628027
-1.9,-0.9463286070794175
-1.8,-0.9738634021714285
-1.7,-0.9916732393929041
-1.6,-0.9995779388049383
-1.5,-0.9974971226283482
-1.4,-0.9854507318617285
-1.3,-0.9635586295661733
-1.2,-0.9320250514285713
-1.1,-0.8912009331150793
-1.0,-0.841468253968254
-0.9,-0.7833258498214286
-0.8,-0.7173557231746032
-0.7,-0.6442175765277778
-0.6,-0.5646479999999999
-0.5,-0.47942708333333334
-0.4,-0.3894186666666667
-0.3,-0.29552025
-0.2,-0.19866933333333336
-0.1,-0.09983333333333334
0.0,0.0
0.1,0.09983333333333334
0.2,0.19866933333333336
0.3,0.29552025
0.4,0.3894186666666667
0.5,0.47942708333333334
0.6,0.5646479999999999
0.7,0.6442175765277778
0.8,0.7173557231746032
0.9,0.7833258498214286
1.0,0.841468253968254
1.1,0.8912009331150793
1.2,0.9320250514285713
1.3,0.9635586295661733
1.4,0.9854507318617285
1.5,0.9974971226283482
1.6,0.9995779388049383
1.7,0.9916732393929041
1.8,0.9738634021714285
1.9,0.9463286070794175
2.0,0.9092961359628027
